stage,contract,side,energy_mwh,price_eur_mwh,cashflow_eur,area,date
IDA2,01:00-01:15,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,01:15-01:30,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,01:30-01:45,discharge,0.25,28.67,7.1675,FR,2026-03-01
IDA2,02:00-02:15,discharge,0.25,22.25,5.5625,FR,2026-03-01
IDA2,03:00-03:15,discharge,0.25,23.0,5.75,FR,2026-03-01
IDA2,03:30-03:45,discharge,0.1499999999999999,23.0,3.449999999999998,FR,2026-03-01
IDA2,03:45-04:00,discharge,0.0,23.0,0.0,FR,2026-03-01
IDA2,04:00-04:15,discharge,0.0,23.3,0.0,FR,2026-03-01
IDA2,04:15-04:30,discharge,0.0,23.0,0.0,FR,2026-03-01
IDA2,06:15-06:30,discharge,0.0,23.3,0.0,FR,2026-03-01
IDA2,06:30-06:45,discharge,0.0,28.08,0.0,FR,2026-03-01
IDA2,06:45-07:00,discharge,0.0,24.84,0.0,FR,2026-03-01
IDA2,07:00-07:15,discharge,0.0,23.61,0.0,FR,2026-03-01
IDA2,10:15-10:30,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,10:30-10:45,charge,0.23717082451262844,0.0,-0.0,FR,2026-03-01
IDA2,10:45-11:00,charge,0.23717082451262844,-0.42,0.105,FR,2026-03-01
IDA2,11:15-11:30,charge,0.23717082451262844,-0.5,0.125,FR,2026-03-01
IDA2,11:30-11:45,charge,0.05131670194948623,-0.5,0.027046276694729907,FR,2026-03-01
IDA2,11:45-12:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,12:15-12:30,charge,0.0,-0.3,0.0,FR,2026-03-01
IDA2,12:30-12:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,12:45-13:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,13:00-13:15,charge,0.0,-0.85,0.0,FR,2026-03-01
IDA2,13:15-13:30,charge,0.0,-0.99,0.0,FR,2026-03-01
IDA2,13:30-13:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,13:45-14:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,14:00-14:15,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA2,14:15-14:30,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA2,14:30-14:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,14:45-15:00,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA2,15:00-15:15,charge,0.0,-2.96,0.0,FR,2026-03-01
IDA2,15:15-15:30,charge,0.0,-2.25,0.0,FR,2026-03-01
IDA2,15:30-15:45,charge,0.0,-2.11,0.0,FR,2026-03-01
IDA2,15:45-16:00,charge,0.0,-2.01,0.0,FR,2026-03-01
IDA2,16:00-16:15,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,16:15-16:30,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,16:30-16:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA2,17:00-17:15,charge,0.0,0.0,-0.0,FR,2026-03-01
IDA2,17:15-17:30,discharge,0.25,27.5,6.875,FR,2026-03-01
IDA2,18:15-18:30,discharge,0.25,27.0,6.75,FR,2026-03-01
IDA2,18:30-18:45,discharge,0.25,35.6,8.9,FR,2026-03-01
IDA2,18:45-19:00,discharge,0.19868329805051374,52.93,10.516306965813692,FR,2026-03-01
IDA2,19:00-19:15,discharge,0.0,47.87,0.0,FR,2026-03-01
IDA2,19:15-19:30,discharge,0.0,47.91,0.0,FR,2026-03-01
IDA2,19:30-19:45,discharge,0.0,43.71,0.0,FR,2026-03-01
IDA2,19:45-20:00,discharge,0.0,40.03,0.0,FR,2026-03-01
IDA2,20:00-20:15,discharge,0.0,34.18,0.0,FR,2026-03-01
IDA2,20:15-20:30,discharge,0.0,30.02,0.0,FR,2026-03-01
IDA2,20:30-20:45,discharge,0.0,25.02,0.0,FR,2026-03-01
IDA2,21:00-21:15,discharge,0.0,35.15,0.0,FR,2026-03-01
IDA2,21:15-21:30,discharge,0.0,28.14,0.0,FR,2026-03-01
IDA2,21:30-21:45,discharge,0.0,27.25,0.0,FR,2026-03-01
IDA2,22:00-22:15,discharge,0.0,23.85,0.0,FR,2026-03-01
IDA2,23:00-23:15,discharge,0.0,22.7,0.0,FR,2026-03-01
IDA3,12:15-12:30,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,12:30-12:45,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,12:45-13:00,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,13:00-13:15,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-01
IDA3,13:15-13:30,charge,0.05131670194948623,-0.81,0.04381496824546245,FR,2026-03-01
IDA3,13:30-13:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,13:45-14:00,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,14:00-14:15,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,14:15-14:30,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,14:30-14:45,charge,0.0,-0.8,0.0,FR,2026-03-01
IDA3,14:45-15:00,charge,0.0,-0.75,0.0,FR,2026-03-01
IDA3,15:00-15:15,charge,0.0,-2.01,0.0,FR,2026-03-01
IDA3,15:15-15:30,charge,0.0,-2.1,0.0,FR,2026-03-01
IDA3,15:30-15:45,charge,0.0,-0.81,0.0,FR,2026-03-01
IDA3,15:45-16:00,charge,0.0,-2.01,0.0,FR,2026-03-01
IDA3,17:45-18:00,discharge,0.25,54.51,13.6275,FR,2026-03-01
IDA3,18:30-18:45,discharge,0.25,34.04,8.51,FR,2026-03-01
IDA3,18:45-19:00,discharge,0.25,43.57,10.8925,FR,2026-03-01
IDA3,19:00-19:15,discharge,0.19868329805051374,61.81,12.280614652502255,FR,2026-03-01
IDA3,19:15-19:30,discharge,0.0,57.1,0.0,FR,2026-03-01
IDA3,19:30-19:45,discharge,0.0,47.76,0.0,FR,2026-03-01
IDA3,19:45-20:00,discharge,0.0,39.46,0.0,FR,2026-03-01
IDA3,20:00-20:15,discharge,0.0,35.46,0.0,FR,2026-03-01
IDA3,20:15-20:30,discharge,0.0,35.02,0.0,FR,2026-03-01
IDA3,20:30-20:45,discharge,0.0,34.55,0.0,FR,2026-03-01
IDA3,21:00-21:15,discharge,0.0,35.46,0.0,FR,2026-03-01
IDA3,21:15-21:30,discharge,0.0,41.42,0.0,FR,2026-03-01
IDA3,22:30-22:45,discharge,0.0,40.83,0.0,FR,2026-03-01
IDA3,22:45-23:00,discharge,0.0,36.29,0.0,FR,2026-03-01
IDA3,23:00-23:15,discharge,0.0,38.82,0.0,FR,2026-03-01
VWAP,00:00-00:15,discharge,0.0,24.83,0.0,FR,2026-03-01
VWAP,00:45-01:00,charge,0.23717082451262844,-4.8,1.2,FR,2026-03-01
VWAP,01:00-01:15,charge,0.23717082451262844,-0.17,0.0425,FR,2026-03-01
VWAP,01:15-01:30,charge,0.23717082451262844,-2.97,0.7425,FR,2026-03-01
VWAP,01:30-01:45,discharge,0.25,27.66,6.915,FR,2026-03-01
VWAP,02:00-02:15,discharge,0.25,26.09,6.5225,FR,2026-03-01
VWAP,06:00-06:15,discharge,0.17499999999999988,22.71,3.9742499999999974,FR,2026-03-01
VWAP,06:30-06:45,discharge,0.0,22.23,0.0,FR,2026-03-01
VWAP,08:00-08:15,discharge,0.0,23.06,0.0,FR,2026-03-01
VWAP,09:00-09:15,discharge,0.0,36.81,0.0,FR,2026-03-01
VWAP,09:45-10:00,charge,0.23717082451262844,-0.59,0.1475,FR,2026-03-01
VWAP,10:15-10:30,charge,0.23717082451262844,-1.09,0.2725,FR,2026-03-01
VWAP,10:30-10:45,charge,0.23717082451262844,-1.14,0.285,FR,2026-03-01
VWAP,10:45-11:00,charge,0.23717082451262844,-2.21,0.5525,FR,2026-03-01
VWAP,11:15-11:30,charge,0.05131670194948623,-0.76,0.04111034057598946,FR,2026-03-01
VWAP,11:30-11:45,charge,0.0,-1.54,0.0,FR,2026-03-01
VWAP,11:45-12:00,charge,0.0,-2.3,0.0,FR,2026-03-01
VWAP,12:00-12:15,charge,0.0,-2.37,0.0,FR,2026-03-01
VWAP,12:15-12:30,charge,0.0,-3.67,0.0,FR,2026-03-01
VWAP,12:30-12:45,charge,0.0,-3.33,0.0,FR,2026-03-01
VWAP,12:45-13:00,charge,0.0,-4.27,0.0,FR,2026-03-01
VWAP,13:00-13:15,charge,0.0,-5.32,0.0,FR,2026-03-01
VWAP,13:15-13:30,charge,0.0,-4.83,0.0,FR,2026-03-01
VWAP,13:30-13:45,charge,0.0,-4.87,0.0,FR,2026-03-01
VWAP,13:45-14:00,charge,0.0,-3.21,0.0,FR,2026-03-01
VWAP,14:00-14:15,charge,0.0,-2.02,0.0,FR,2026-03-01
VWAP,14:15-14:30,charge,0.0,-2.01,0.0,FR,2026-03-01
VWAP,14:45-15:00,charge,0.0,0.73,-0.0,FR,2026-03-01
VWAP,15:00-15:15,charge,0.0,-4.39,0.0,FR,2026-03-01
VWAP,15:15-15:30,charge,0.0,-4.52,0.0,FR,2026-03-01
VWAP,15:30-15:45,charge,0.0,-5.6,0.0,FR,2026-03-01
VWAP,15:45-16:00,charge,0.0,-5.48,0.0,FR,2026-03-01
VWAP,16:00-16:15,charge,0.0,-1.14,0.0,FR,2026-03-01
VWAP,16:15-16:30,charge,0.0,-1.04,0.0,FR,2026-03-01
VWAP,16:30-16:45,charge,0.0,-0.52,0.0,FR,2026-03-01
VWAP,16:45-17:00,charge,0.0,-0.35,0.0,FR,2026-03-01
VWAP,17:00-17:15,discharge,0.25,32.31,8.0775,FR,2026-03-01
VWAP,17:15-17:30,discharge,0.25,75.9,18.975,FR,2026-03-01
VWAP,17:30-17:45,discharge,0.25,22.91,5.7275,FR,2026-03-01
VWAP,17:45-18:00,discharge,0.19868329805051374,41.49,8.243370036115815,FR,2026-03-01
VWAP,18:30-18:45,discharge,0.0,28.8,0.0,FR,2026-03-01
VWAP,18:45-19:00,discharge,0.0,39.37,0.0,FR,2026-03-01
VWAP,19:00-19:15,discharge,0.0,35.52,0.0,FR,2026-03-01
VWAP,19:15-19:30,discharge,0.0,45.19,0.0,FR,2026-03-01
VWAP,19:30-19:45,discharge,0.0,42.46,0.0,FR,2026-03-01
VWAP,20:00-20:15,discharge,0.0,35.73,0.0,FR,2026-03-01
VWAP,20:15-20:30,discharge,0.0,34.0,0.0,FR,2026-03-01
VWAP,20:30-20:45,discharge,0.0,31.08,0.0,FR,2026-03-01
VWAP,21:00-21:15,discharge,0.0,41.29,0.0,FR,2026-03-01
VWAP,21:15-21:30,discharge,0.0,36.43,0.0,FR,2026-03-01
VWAP,21:30-21:45,discharge,0.0,31.73,0.0,FR,2026-03-01
VWAP,21:45-22:00,discharge,0.0,25.27,0.0,FR,2026-03-01
VWAP,22:00-22:15,discharge,0.0,33.61,0.0,FR,2026-03-01
VWAP,22:30-22:45,discharge,0.0,53.83,0.0,FR,2026-03-01
VWAP,22:45-23:00,discharge,0.0,43.94,0.0,FR,2026-03-01
VWAP,23:00-23:15,discharge,0.0,44.84,0.0,FR,2026-03-01
VWAP,23:15-23:30,discharge,0.0,40.56,0.0,FR,2026-03-01
VWAP,23:30-23:45,discharge,0.0,43.15,0.0,FR,2026-03-01
DA,00:45-01:00,charge,0.23717082451262844,6.5,-1.625,FR,2026-03-02
DA,01:15-01:30,charge,0.23717082451262844,7.01,-1.7525,FR,2026-03-02
DA,01:45-02:00,charge,0.23717082451262844,6.0,-1.5,FR,2026-03-02
DA,02:30-02:45,charge,0.23717082451262844,7.03,-1.7575,FR,2026-03-02
DA,02:45-03:00,charge,0.05131670194948623,5.0,-0.2704627669472991,FR,2026-03-02
DA,03:30-03:45,charge,0.0,6.64,-0.0,FR,2026-03-02
DA,03:45-04:00,charge,0.0,4.5,-0.0,FR,2026-03-02
DA,04:15-04:30,charge,0.0,5.11,-0.0,FR,2026-03-02
DA,04:45-05:00,charge,0.0,4.26,-0.0,FR,2026-03-02
DA,05:00-05:15,charge,0.0,6.49,-0.0,FR,2026-03-02
DA,05:15-05:30,charge,0.0,6.0,-0.0,FR,2026-03-02
DA,07:30-07:45,discharge,0.25,35.25,8.8125,FR,2026-03-02
DA,07:45-08:00,discharge,0.25,50.49,12.6225,FR,2026-03-02
DA,08:00-08:15,discharge,0.25,76.36,19.09,FR,2026-03-02
DA,08:15-08:30,discharge,0.19868329805051374,46.12,9.163273706089694,FR,2026-03-02
DA,10:15-10:30,charge,0.23717082451262844,2.5,-0.625,FR,2026-03-02
DA,10:30-10:45,charge,0.23717082451262844,1.85,-0.4625,FR,2026-03-02
DA,10:45-11:00,charge,0.23717082451262844,0.91,-0.2275,FR,2026-03-02
DA,11:15-11:30,charge,0.23717082451262844,0.06,-0.015,FR,2026-03-02
DA,11:30-11:45,charge,0.05131670194948623,0.0,-0.0,FR,2026-03-02
DA,11:45-12:00,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,12:00-12:15,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,12:15-12:30,charge,0.0,0.5,-0.0,FR,2026-03-02
DA,12:45-13:00,charge,0.0,0.06,-0.0,FR,2026-03-02
DA,13:00-13:15,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,13:15-13:30,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,13:30-13:45,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,13:45-14:00,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,14:00-14:15,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,14:15-14:30,charge,0.0,0.0,-0.0,FR,2026-03-02
DA,15:00-15:15,charge,0.0,0.03,-0.0,FR,2026-03-02
DA,15:15-15:30,charge,0.0,0.6,-0.0,FR,2026-03-02
DA,15:45-16:00,charge,0.0,0.91,-0.0,FR,2026-03-02
DA,17:30-17:45,discharge,0.25,46.27,11.5675,FR,2026-03-02
DA,17:45-18:00,discharge,0.25,75.89,18.9725,FR,2026-03-02
DA,18:00-18:15,discharge,0.25,61.17,15.2925,FR,2026-03-02
DA,18:15-18:30,discharge,0.19868329805051374,72.86,14.476065095960431,FR,2026-03-02
DA,18:30-18:45,discharge,0.0,105.67,0.0,FR,2026-03-02
DA,18:45-19:00,discharge,0.0,126.53,0.0,FR,2026-03-02
DA,19:00-19:15,discharge,0.0,150.73,0.0,FR,2026-03-02
DA,19:15-19:30,discharge,0.0,132.6,0.0,FR,2026-03-02
DA,19:30-19:45,discharge,0.0,104.8,0.0,FR,2026-03-02
DA,19:45-20:00,discharge,0.0,87.52,0.0,FR,2026-03-02
DA,20:00-20:15,discharge,0.0,88.75,0.0,FR,2026-03-02
DA,20:15-20:30,discharge,0.0,87.52,0.0,FR,2026-03-02
DA,20:30-20:45,discharge,0.0,76.46,0.0,FR,2026-03-02
DA,20:45-21:00,discharge,0.0,67.17,0.0,FR,2026-03-02
DA,21:00-21:15,discharge,0.0,62.93,0.0,FR,2026-03-02
DA,21:15-21:30,discharge,0.0,56.17,0.0,FR,2026-03-02
DA,21:30-21:45,discharge,0.0,47.25,0.0,FR,2026-03-02
DA,21:45-22:00,discharge,0.0,37.46,0.0,FR,2026-03-02
DA,22:00-22:15,discharge,0.0,40.0,0.0,FR,2026-03-02
DA,22:15-22:30,discharge,0.0,36.39,0.0,FR,2026-03-02
DA,22:30-22:45,discharge,0.0,55.5,0.0,FR,2026-03-02
DA,22:45-23:00,discharge,0.0,57.33,0.0,FR,2026-03-02
DA,23:00-23:15,discharge,0.0,64.68,0.0,FR,2026-03-02
DA,23:15-23:30,discharge,0.0,46.49,0.0,FR,2026-03-02
DA,23:30-23:45,discharge,0.0,50.62,0.0,FR,2026-03-02
IDA1,00:45-01:00,charge,0.23717082451262844,6.0,-1.5,FR,2026-03-02
IDA1,01:45-02:00,charge,0.23717082451262844,5.0,-1.25,FR,2026-03-02
IDA1,02:45-03:00,charge,0.23717082451262844,-0.8,0.2,FR,2026-03-02
IDA1,03:45-04:00,charge,0.23717082451262844,1.51,-0.3775,FR,2026-03-02
IDA1,04:45-05:00,charge,0.05131670194948623,-0.74,0.04002848950820026,FR,2026-03-02
IDA1,05:15-05:30,charge,0.0,3.01,-0.0,FR,2026-03-02
IDA1,05:30-05:45,charge,0.0,3.57,-0.0,FR,2026-03-02
IDA1,05:45-06:00,charge,0.0,3.0,-0.0,FR,2026-03-02
IDA1,06:45-07:00,discharge,0.25,44.7,11.175,FR,2026-03-02
IDA1,07:30-07:45,discharge,0.25,41.9,10.475,FR,2026-03-02
IDA1,07:45-08:00,discharge,0.25,56.83,14.2075,FR,2026-03-02
IDA1,08:00-08:15,discharge,0.19868329805051374,75.0,14.90124735378853,FR,2026-03-02
IDA1,08:15-08:30,discharge,0.0,53.88,0.0,FR,2026-03-02
IDA1,09:00-09:15,discharge,0.0,40.1,0.0,FR,2026-03-02
IDA1,10:15-10:30,charge,0.23717082451262844,-0.81,0.2025,FR,2026-03-02
IDA1,10:30-10:45,charge,0.23717082451262844,-0.8,0.2,FR,2026-03-02
IDA1,10:45-11:00,charge,0.23717082451262844,-0.78,0.195,FR,2026-03-02
IDA1,11:15-11:30,charge,0.23717082451262844,-2.94,0.735,FR,2026-03-02
IDA1,11:30-11:45,charge,0.05131670194948623,-3.0,0.16227766016837944,FR,2026-03-02
IDA1,11:45-12:00,charge,0.0,-5.42,0.0,FR,2026-03-02
IDA1,12:00-12:15,charge,0.0,-5.42,0.0,FR,2026-03-02
IDA1,12:15-12:30,charge,0.0,-3.15,0.0,FR,2026-03-02
IDA1,12:45-13:00,charge,0.0,-5.42,0.0,FR,2026-03-02
IDA1,13:00-13:15,charge,0.0,-5.42,0.0,FR,2026-03-02
IDA1,13:15-13:30,charge,0.0,-6.03,0.0,FR,2026-03-02
IDA1,13:30-13:45,charge,0.0,-7.77,0.0,FR,2026-03-02
IDA1,13:45-14:00,charge,0.0,-7.5,0.0,FR,2026-03-02
IDA1,14:00-14:15,charge,0.0,-5.92,0.0,FR,2026-03-02
IDA1,14:15-14:30,charge,0.0,-5.42,0.0,FR,2026-03-02
IDA1,14:30-14:45,charge,0.0,5.01,-0.0,FR,2026-03-02
IDA1,15:00-15:15,charge,0.0,-2.97,0.0,FR,2026-03-02
IDA1,15:15-15:30,charge,0.0,-0.41,0.0,FR,2026-03-02
